file	adv	stop	volume_15	OccTime	HeadwayFoll	GapFoll	HeadwayLead	arrival_time	volume_cycle	travel_time	is_lane_M	is_lane_R	SCA_GY	SCA_YR	SCA_YY	car_follow
20230105_15	102068	202078.0	333.0	0.3	1.1	0.8	5.2	0.0	50.0	4.8	1	0	1	0	0	1
20230105_15	102070	202082.0	333.0	0.4	9.0	8.7	1.1	0.1	73.0	5.9	0	1	0	0	1	0
20230105_15	102074	202085.0	333.0	0.5	2.4	1.7	1.9	1.8	73.0	6.5	0	0	0	0	1	0
20230105_16	100084	200086.0	327.0	0.3	3.2	2.9	29.0	-2.3	46.0	4.2	1	0	0	0	0	0
20230105_16	100150	200156.0	327.0	0.2	12.6	12.3	2.0	-3.4	42.0	3.0	0	1	0	0	0	0
20230105_16	100151	200158.0	327.0	0.5	12.5	11.6	0.9	-2.1	42.0	3.8	0	0	0	0	0	0
20230105_16	100152	200159.0	327.0	0.4	47.6	47.3	1.1	-1.9	42.0	3.7	1	0	0	0	0	0
20230105_16	100153	200161.0	327.0	0.3	2.0	1.8	3.5	-1.4	42.0	3.9	0	1	0	0	0	0
20230105_16	100154	200162.0	327.0	0.6	0.9	0.4	5.8	-1.2	42.0	3.9	0	0	0	0	0	1
20230105_16	100155	200163.0	327.0	0.3	1.1	0.7	2.2	-0.8	42.0	3.7	1	0	0	0	0	1
20230105_16	100157	200171.0	327.0	0.2	2.2	1.9	3.0	1.4	82.0	9.8	1	0	0	0	1	0
20230105_16	100160	200166.0	327.0	0.3	3.5	3.2	6.3	2.1	82.0	3.9	0	1	0	0	1	0
20230105_16	100299	200311.0	327.0	0.4	8.3	8.0	2.1	-4.7	82.0	5.3	0	1	0	0	0	0
20230105_16	100303	200313.0	327.0	0.3	5.0	4.6	3.2	-3.2	82.0	4.2	1	0	0	0	0	0
20230105_16	100306	200314.0	327.0	0.4	2.1	1.7	3.3	-2.6	82.0	5.2	0	1	0	0	0	0
20230105_16	100308	200316.0	327.0	0.4	2.6	2.3	13.2	-0.6	82.0	5.7	0	0	0	0	0	0
20230105_16	100309	200315.0	327.0	0.4	3.2	2.9	8.3	0.0	82.0	4.8	1	0	1	0	0	0
20230105_16	100312	200318.0	327.0	0.4	3.3	2.9	25.1	0.7	53.0	8.3	0	1	0	0	1	0
20230105_16	100515	200516.0	327.0	0.4	22.5	21.9	19.6	-3.9	53.0	4.9	0	1	0	0	0	0
20230105_16	100606	200615.0	327.0	0.4	3.7	3.3	1.5	-3.6	58.0	4.5	0	1	0	0	0	0
20230105_16	100610	200616.0	327.0	0.3	4.5	4.3	1.3	-3.1	58.0	4.2	1	0	0	0	0	0
20230105_16	100611	200621.0	327.0	0.4	1.5	1.1	3.3	-2.1	58.0	4.7	0	1	0	0	0	0
20230105_16	100612	200623.0	327.0	0.4	1.3	1.0	1.0	-1.8	58.0	4.4	1	0	0	0	0	1
20230105_16	100613	200622.0	327.0	0.5	1.8	1.4	3.1	-1.5	58.0	4.1	0	0	0	0	0	0
20230105_16	100614	200624.0	327.0	0.4	1.0	0.6	3.2	-0.8	58.0	4.4	1	0	0	0	0	1
20230105_16	100617	200631.0	327.0	0.3	3.3	2.9	2.6	1.2	82.0	7.2	0	1	0	0	1	0
20230105_16	100619	200629.0	327.0	0.4	3.1	2.6	4.2	1.6	82.0	6.4	0	0	0	0	1	0
20230105_16	100620	200628.0	327.0	0.3	3.2	2.8	7.0	2.4	82.0	5.2	1	0	0	0	1	0
20230105_16	100761	200772.0	327.0	0.4	2.8	2.5	1.8	-3.7	82.0	5.0	0	0	0	0	0	0
20230105_16	100765	200775.0	327.0	0.4	1.8	1.4	6.6	-1.9	82.0	5.4	0	0	0	0	0	0
20230105_16	100769	200777.0	327.0	0.4	3.0	2.6	28.5	-0.4	82.0	7.2	1	0	0	0	0	0
20230105_16	100872	200873.0	327.0	1.4	14.0	13.4	13.7	-3.8	53.0	6.3	0	1	0	0	0	0
20230105_16	101053	201060.0	327.0	0.3	35.2	34.6	2.4	2.4	73.0	6.2	1	0	0	0	1	0
20230105_16	101388	201394.0	280.0	0.4	2.9	2.6	9.5	-4.7	50.0	5.0	1	0	0	0	0	0
20230105_16	101611	201612.0	280.0	0.3	22.8	22.2	26.5	-3.3	51.0	5.1	0	1	0	0	0	0
20230105_16	101710	201718.0	295.0	0.3	3.7	3.3	5.9	-5.8	54.0	5.6	1	0	0	0	0	0
20230105_16	101719	201729.0	295.0	0.3	5.9	5.6	3.9	0.1	58.0	6.3	1	0	0	0	1	0
20230105_16	101818	201822.0	295.0	1.2	13.6	13.1	78.1	-1.2	58.0	7.8	0	0	0	0	0	0
20230105_16	102047	202051.0	295.0	0.3	3.2	2.9	5.0	-3.6	38.0	4.2	1	0	0	0	0	0
20230105_16	102048	202053.0	295.0	0.4	5.0	4.7	4.9	-3.4	38.0	4.6	0	1	0	0	0	0
20230105_16	102052	202062.0	295.0	1.0	7.6	7.3	3.2	0.7	66.0	7.0	0	0	0	0	1	0
20230105_16	102054	202064.0	295.0	0.4	5.0	4.7	0.9	1.4	66.0	7.5	1	0	0	0	1	0
20230105_16	102055	202061.0	295.0	0.3	4.9	4.5	4.5	1.5	66.0	5.5	0	1	0	0	1	0
20230105_17	100007	200010.0	302.0	0.2	51.1	50.7	6.8	1.0	52.0	5.3	0	1	0	0	1	0
20230105_17	100339	200343.0	302.0	0.5	17.6	17.2	37.0	-3.7	70.0	8.0	0	1	0	0	0	0
20230105_17	100595	200601.0	349.0	0.6	17.3	17.0	17.9	-5.3	61.0	9.0	0	1	0	0	0	0
20230105_17	100754	200761.0	349.0	0.6	3.0	2.4	4.5	-3.7	94.0	4.7	0	1	0	0	0	0
20230105_17	100760	200765.0	349.0	0.5	4.5	3.9	3.0	0.8	54.0	4.2	0	1	0	0	1	0
20230105_17	100992	200993.0	349.0	1.1	8.0	7.6	6.2	-2.8	76.0	3.0	0	1	0	0	0	0
20230105_17	100995	200999.0	349.0	1.2	6.2	5.1	4.3	3.4	59.0	7.6	0	1	0	1	0	0
20230105_17	101352	201354.0	292.0	0.4	18.1	17.5	2.2	-5.6	63.0	5.8	1	0	0	0	0	0
20230105_17	101353	201357.0	292.0	0.4	2.2	1.8	38.9	-3.4	63.0	5.3	1	0	0	0	0	0
20230105_17	101355	201358.0	292.0	0.4	10.8	10.4	32.5	0.3	50.0	7.1	0	1	0	0	1	0
20230105_17	101356	201359.0	292.0	0.4	25.1	24.1	29.0	1.3	50.0	7.8	0	0	0	0	1	0
20230105_17	101441	201446.0	292.0	0.3	4.3	4.0	49.3	-4.2	50.0	4.3	1	0	0	0	0	0
20230105_17	101444	201447.0	292.0	0.3	16.8	16.6	4.1	-3.2	50.0	3.9	0	0	0	0	0	0
20230105_17	101448	201451.0	292.0	0.4	4.1	3.8	3.7	0.9	60.0	6.2	0	0	0	0	1	0
20230105_17	101632	201635.0	292.0	0.5	11.3	10.9	13.2	-5.7	41.0	6.4	1	0	0	0	0	0
20230105_17	101634	201636.0	292.0	0.4	37.0	36.4	11.9	-1.0	41.0	4.7	0	1	0	0	0	0
20230105_17	101687	201691.0	262.0	0.7	5.7	5.0	5.0	-4.1	36.0	3.9	0	0	0	0	0	0
20230105_17	101694	201702.0	262.0	0.3	5.0	4.3	6.0	0.9	43.0	6.0	0	0	0	0	1	0
20230105_17	101778	201779.0	262.0	0.5	32.1	31.8	33.4	3.3	43.0	7.5	1	0	0	1	0	0
20230105_17	101854	201856.0	262.0	0.3	9.5	9.3	5.6	-4.1	43.0	4.6	0	1	0	0	0	0
20230105_17	101855	201858.0	262.0	0.3	31.4	30.9	7.7	-2.1	43.0	4.0	1	0	0	0	0	0
20230105_17	101857	201860.0	262.0	0.4	5.6	5.3	20.1	1.5	52.0	6.1	0	1	0	0	1	0
20230105_17	101950	201954.0	262.0	0.4	22.5	22.1	17.5	-4.1	52.0	5.0	1	0	0	0	0	0
20230105_17	101951	201953.0	262.0	0.2	20.2	19.8	15.5	-3.9	52.0	3.5	0	1	0	0	0	0
20230105_17	101999	202004.0	262.0	0.2	115.4	114.3	4.2	-3.4	30.0	3.3	1	0	0	0	0	0
20230105_17	102005	202011.0	262.0	0.3	4.2	4.0	2.9	0.8	74.0	6.0	1	0	0	0	1	0
20230105_17	102006	202013.0	262.0	0.3	7.9	7.6	3.5	2.5	74.0	7.2	0	1	0	0	1	0
20230105_18	100150	200158.0	256.0	0.6	4.1	3.8	2.4	-5.7	58.0	5.1	1	0	0	0	0	0
20230105_18	100153	200161.0	256.0	0.4	2.4	1.8	6.7	-3.3	58.0	5.1	1	0	0	0	0	0
20230105_18	100156	200163.0	256.0	0.4	6.4	6.1	1.0	-1.4	58.0	4.6	0	1	0	0	0	0
20230105_18	100159	200166.0	256.0	0.4	1.0	0.6	6.6	-0.4	58.0	4.7	0	1	0	0	0	1
20230105_18	100164	200175.0	256.0	0.4	6.7	6.3	2.0	3.4	43.0	8.2	1	0	0	1	0	0
20230105_18	100238	200240.0	256.0	0.3	21.1	20.7	27.0	-3.0	43.0	4.7	1	0	0	0	0	0
20230105_18	100386	200388.0	256.0	0.2	51.8	50.1	11.8	0.2	44.0	3.1	0	1	0	0	1	0
20230105_18	100387	200389.0	256.0	0.2	45.7	45.3	7.4	2.7	44.0	6.2	1	0	0	0	1	0
20230105_18	100644	200648.0	262.0	0.3	1.4	1.1	19.2	-4.7	48.0	4.2	1	0	0	0	0	0
20230105_18	100645	200649.0	262.0	0.3	4.1	3.7	29.1	-3.2	48.0	4.3	0	1	0	0	0	0
20230105_18	100872	200874.0	262.0	0.2	8.0	7.7	3.0	1.6	35.0	9.9	0	1	0	0	1	0
20230105_18	100935	200938.0	221.0	0.5	13.6	12.9	16.2	0.8	28.0	7.5	0	1	0	0	1	0
20230105_18	100936	200939.0	221.0	0.4	10.4	10.0	28.2	3.3	28.0	7.9	1	0	0	1	0	0
20230105_18	100984	200985.0	221.0	0.4	58.8	57.7	18.1	3.0	30.0	7.4	0	1	0	0	1	0
20230105_18	101025	201033.0	221.0	0.3	8.0	7.7	1.9	-4.2	30.0	4.3	1	0	0	0	0	0
20230105_18	101027	201035.0	221.0	0.3	6.9	6.6	2.0	-2.6	30.0	4.1	0	1	0	0	0	0
20230105_18	101028	201037.0	221.0	0.3	1.9	1.6	2.0	-2.3	30.0	4.8	1	0	0	0	0	0
20230105_18	101031	201038.0	221.0	0.3	2.0	1.7	7.5	-0.6	30.0	3.9	0	1	0	0	0	0
20230105_18	101032	201040.0	221.0	0.3	2.0	1.7	9.0	-0.3	30.0	6.6	1	0	0	0	0	0
20230105_18	101083	201089.0	221.0	0.4	3.0	2.6	10.8	-3.4	29.0	4.6	0	0	0	0	0	0
20230105_18	101132	201138.0	221.0	0.3	4.8	4.4	2.1	-4.4	31.0	4.2	1	0	0	0	0	0
20230105_18	101135	201141.0	221.0	0.4	2.1	1.8	2.9	-2.3	31.0	4.2	1	0	0	0	0	0
20230105_18	101136	201144.0	221.0	0.3	15.6	15.3	5.4	-1.6	31.0	4.8	0	1	0	0	0	0
20230105_18	101139	201147.0	221.0	0.3	2.9	2.5	12.3	0.6	35.0	7.7	1	0	0	0	1	0
20230105_18	101271	201272.0	221.0	0.4	25.9	24.7	27.8	-1.8	20.0	5.6	0	1	0	0	0	0
20230105_18	101315	201317.0	209.0	0.5	15.5	14.2	37.0	-3.6	25.0	4.7	0	0	0	0	0	0
20230105_18	101538	201540.0	209.0	0.3	13.3	12.8	44.5	-1.1	30.0	4.3	0	1	0	0	0	0
20230105_18	101565	201569.0	209.0	0.5	9.0	8.8	5.4	-1.0	15.0	8.1	0	0	0	0	0	0
20230105_18	101606	201608.0	209.0	0.4	12.5	11.4	2.4	1.5	31.0	8.0	0	0	0	0	1	0
20230105_19	100020	200021.0	175.0	0.4	24.4	23.9	22.1	-1.9	12.0	4.8	0	1	0	0	0	0
20230105_19	100126	200128.0	175.0	0.4	2.2	1.8	11.0	-5.0	26.0	5.7	0	1	0	0	0	0
20230105_19	100172	200175.0	175.0	0.4	34.4	33.7	18.9	-5.3	29.0	4.6	1	0	0	0	0	0
20230105_19	100289	200293.0	175.0	0.3	7.4	7.0	1.8	-3.6	28.0	3.9	0	1	0	0	0	0
20230105_19	100292	200296.0	175.0	0.3	1.8	1.5	4.6	-1.8	28.0	3.8	0	1	0	0	0	0
20230105_19	100327	200330.0	178.0	0.4	14.7	14.3	26.1	-4.9	20.0	4.2	0	1	0	0	0	0
20230105_19	100328	200332.0	178.0	0.3	68.8	68.3	10.5	-3.7	20.0	4.3	0	0	0	0	0	0
20230105_19	100329	200331.0	178.0	0.3	7.4	7.1	5.2	-3.1	20.0	3.5	1	0	0	0	0	0
20230105_19	100333	200335.0	178.0	0.3	5.2	4.9	8.5	2.1	13.0	5.3	1	0	0	0	1	0
20230105_19	100357	200360.0	178.0	0.3	12.9	12.5	9.6	0.6	31.0	6.6	0	1	0	0	1	0
20230105_19	100410	200414.0	178.0	0.6	2.9	2.1	15.0	-3.6	31.0	4.9	0	1	0	0	0	0
20230105_19	100529	200530.0	178.0	0.4	17.3	16.9	10.0	1.8	38.0	8.3	1	0	0	0	1	0
20230105_19	100588	200592.0	178.0	0.3	4.4	4.0	4.6	-4.7	38.0	4.1	0	1	0	0	0	0
20230105_19	100589	200595.0	178.0	0.5	8.0	7.6	4.2	-3.6	38.0	4.7	0	0	0	0	0	0
20230105_19	100593	200599.0	178.0	0.2	4.6	4.3	67.1	-0.1	38.0	7.4	0	1	1	0	0	0
20230105_19	100594	200600.0	178.0	0.4	4.2	3.7	1.8	0.6	15.0	6.8	0	0	0	0	1	0
20230105_19	100621	200622.0	178.0	0.4	15.2	14.7	14.6	3.0	20.0	6.6	0	0	0	0	1	0
20230105_19	100652	200655.0	179.0	0.3	21.3	20.9	4.1	-2.1	20.0	3.3	0	1	0	0	0	0
20230105_19	100653	200657.0	179.0	1.0	27.4	26.6	6.0	-1.7	20.0	3.7	0	0	0	0	0	0
20230105_19	100654	200659.0	179.0	0.3	34.4	34.0	3.4	-0.2	20.0	3.6	1	0	1	0	0	0
20230105_19	100656	200662.0	179.0	0.4	4.1	3.8	6.9	2.0	15.0	6.7	0	1	0	0	1	0
20230105_19	100658	200665.0	179.0	0.4	3.4	3.1	3.6	3.2	15.0	7.0	1	0	0	0	1	0
20230105_19	100684	200694.0	179.0	0.3	32.2	31.6	2.3	3.2	29.0	6.7	1	0	0	0	1	0
20230105_19	100685	200697.0	179.0	0.4	20.1	19.7	3.2	3.3	29.0	7.9	0	1	0	1	0	0
20230105_19	100730	200733.0	179.0	0.4	6.3	6.0	10.1	-2.4	29.0	5.0	0	1	0	0	0	0
20230105_19	100732	200736.0	179.0	0.4	36.9	36.0	17.8	2.1	13.0	6.4	1	0	0	0	1	0
20230105_19	100871	200873.0	179.0	0.3	20.1	18.6	7.5	3.0	20.0	6.6	0	1	0	0	1	0
20230105_19	100966	200968.0	143.0	0.4	75.1	74.4	10.1	1.9	22.0	5.8	1	0	0	0	1	0
20230105_19	101006	201007.0	143.0	0.2	18.3	17.7	8.0	-2.7	22.0	4.3	0	1	0	0	0	0
20230105_19	101008	201011.0	143.0	0.3	20.2	19.5	5.6	1.6	15.0	5.6	1	0	0	0	1	0
20230105_19	101028	201029.0	143.0	0.2	82.7	82.2	3.8	-1.5	15.0	3.8	0	1	0	0	0	0
20230105_19	101030	201036.0	143.0	0.3	76.5	76.0	2.5	2.3	19.0	6.7	1	0	0	0	1	0
20230105_19	101031	201038.0	143.0	0.3	3.8	3.6	3.4	2.3	19.0	7.9	0	1	0	0	1	0
20230105_19	101059	201063.0	143.0	0.3	2.9	2.6	2.8	-4.0	19.0	3.6	0	1	0	0	0	0
20230105_19	101062	201068.0	143.0	0.2	2.8	2.5	2.5	-1.2	19.0	3.7	0	1	0	0	0	0
20230105_19	101064	201070.0	143.0	0.3	19.0	18.7	2.2	0.2	20.0	5.5	1	0	0	0	1	0
20230105_19	101065	201072.0	143.0	0.3	2.5	2.3	4.8	1.3	20.0	5.0	0	1	0	0	1	0
20230105_19	101097	201098.0	143.0	0.3	6.8	6.5	7.7	-2.4	20.0	4.4	1	0	0	0	0	0
20230105_19	101141	201147.0	143.0	0.3	29.7	29.3	4.0	1.8	23.0	6.9	0	1	0	0	1	0
20230105_19	101142	201148.0	143.0	0.3	30.9	30.6	2.8	3.0	23.0	6.0	1	0	0	0	1	0
20230105_20	100028	200034.0	127.0	0.3	2.3	2.0	52.0	-4.0	19.0	3.6	1	0	0	0	0	0
20230105_20	100109	200113.0	127.0	0.3	28.7	28.2	3.1	-3.1	22.0	3.9	1	0	0	0	0	0
20230105_20	100110	200115.0	127.0	0.2	41.4	40.9	2.3	-1.4	22.0	3.5	0	1	0	0	0	0
20230105_20	100111	200117.0	127.0	0.3	3.1	2.8	13.0	0.0	22.0	3.6	1	0	1	0	0	0
20230105_20	100112	200118.0	127.0	0.3	24.8	24.4	2.7	0.2	12.0	5.8	0	0	0	0	1	0
20230105_20	100114	200120.0	127.0	0.3	2.3	2.1	6.4	0.9	12.0	6.8	0	1	0	0	1	0
20230105_20	100132	200133.0	127.0	0.3	49.3	48.9	30.2	-0.8	12.0	5.6	1	0	0	0	0	0
20230105_20	100213	200216.0	127.0	0.2	38.8	38.4	62.6	-1.7	19.0	2.8	1	0	0	0	0	0
20230105_20	100230	200234.0	126.0	0.2	38.3	38.0	8.4	2.8	20.0	5.1	1	0	0	0	1	0
20230105_20	100258	200262.0	126.0	0.3	2.9	2.7	3.7	-4.6	20.0	4.2	0	1	0	0	0	0
20230105_20	100260	200264.0	126.0	0.3	8.2	7.9	12.7	-1.4	20.0	4.1	1	0	0	0	0	0
20230105_20	100261	200266.0	126.0	0.3	3.7	3.4	3.7	-0.9	20.0	4.1	0	1	0	0	0	0
20230105_20	100263	200268.0	126.0	0.3	10.7	10.5	2.8	0.6	19.0	3.6	0	0	0	0	1	0
20230105_20	100265	200271.0	126.0	0.4	3.7	3.4	4.6	2.8	19.0	6.4	0	1	0	0	1	0
20230105_20	100348	200350.0	126.0	0.3	10.6	10.4	3.3	1.7	9.0	5.8	0	1	0	0	1	0
20230105_20	100386	200389.0	126.0	0.3	79.7	79.2	3.7	-3.7	17.0	4.2	0	1	0	0	0	0
20230105_20	100388	200390.0	126.0	0.3	3.7	3.4	40.0	0.0	7.0	4.9	0	1	0	0	1	0
20230105_20	100402	200405.0	126.0	0.3	27.5	27.2	10.7	2.1	16.0	6.4	1	0	0	0	1	0
20230105_20	100403	200406.0	126.0	0.3	108.3	108.1	10.3	2.6	16.0	7.1	0	0	0	0	1	0
20230105_20	100457	200465.0	137.0	0.3	22.4	22.1	8.6	-1.6	22.0	4.3	1	0	0	0	0	0
20230105_20	100498	200500.0	137.0	0.3	5.8	5.6	4.9	-3.1	22.0	4.4	0	0	0	0	0	0
20230105_20	100502	200504.0	137.0	0.4	8.9	8.6	11.9	2.3	15.0	6.6	1	0	0	0	1	0
20230105_20	100523	200526.0	137.0	0.3	20.7	20.4	37.7	-4.2	15.0	3.8	0	1	0	0	0	0
20230105_20	100524	200527.0	137.0	0.3	24.4	24.0	21.8	-3.4	15.0	3.8	1	0	0	0	0	0
20230105_20	100540	200544.0	137.0	0.2	21.0	20.6	43.6	-1.2	10.0	3.1	1	0	0	0	0	0
20230105_20	100542	200545.0	137.0	0.3	41.5	41.2	10.0	-0.6	10.0	3.8	0	0	0	0	0	0
20230105_20	100543	200546.0	137.0	0.3	50.9	50.3	19.7	-0.1	10.0	5.0	0	1	1	0	0	0
20230105_20	100656	200659.0	137.0	0.3	27.2	26.5	71.6	-2.5	16.0	3.9	0	1	0	0	0	0
20230105_20	100658	200660.0	137.0	0.4	5.9	5.7	13.5	0.3	14.0	5.5	1	0	0	0	1	0
20230105_20	100675	200679.0	137.0	0.3	40.9	40.6	2.9	-3.5	14.0	4.1	0	0	0	0	0	0
20230105_20	100677	200683.0	137.0	0.3	21.1	20.8	2.6	-1.8	14.0	4.2	0	1	0	0	0	0
20230105_20	100678	200684.0	137.0	0.3	2.9	2.6	2.9	-0.6	14.0	4.1	0	0	0	0	0	0
20230105_20	100680	200686.0	137.0	0.3	2.6	2.3	7.2	0.8	14.0	7.2	0	1	0	0	1	0
20230105_20	100681	200685.0	137.0	0.3	7.7	7.5	29.2	1.3	14.0	5.9	1	0	0	0	1	0
20230105_20	100682	200688.0	137.0	0.3	2.9	2.6	46.2	2.3	14.0	6.0	0	0	0	0	1	0
20230105_20	100738	200740.0	123.0	0.3	46.8	45.4	3.2	-4.3	21.0	4.2	0	1	0	0	0	0
20230105_20	100739	200741.0	123.0	0.3	3.2	2.9	29.5	-1.1	21.0	4.4	0	1	0	0	0	0
20230105_20	100777	200779.0	123.0	0.3	55.1	54.8	8.2	-1.5	15.0	3.9	1	0	0	0	0	0
20230105_20	100778	200784.0	123.0	0.4	35.7	35.3	4.8	1.5	15.0	8.4	0	0	0	0	1	0
20230105_20	100780	200785.0	123.0	0.4	35.2	34.8	22.0	3.4	15.0	7.8	0	1	0	1	0	0
20230105_20	100806	200808.0	123.0	0.4	10.1	9.8	5.3	3.4	13.0	6.5	1	0	0	1	0	0
20230105_20	100844	200845.0	123.0	0.3	76.9	76.4	24.6	1.3	11.0	7.5	1	0	0	0	1	0
20230105_20	100860	200864.0	123.0	0.3	18.3	17.8	26.5	2.7	20.0	7.7	0	1	0	0	1	0
20230105_21	100106	200107.0	115.0	0.3	57.2	56.7	58.1	0.4	15.0	5.9	0	0	0	0	1	0
20230105_21	100131	200133.0	115.0	0.4	30.2	29.9	16.4	-0.9	15.0	6.2	0	0	0	0	0	0
20230105_21	100203	200208.0	109.0	0.3	129.8	129.4	1.5	-4.4	12.0	4.1	0	0	0	0	0	0
20230105_21	100205	200210.0	109.0	0.3	1.5	1.2	3.8	-2.9	12.0	4.1	0	0	0	0	0	0
20230105_21	100209	200217.0	109.0	0.3	3.8	3.5	1.5	0.9	11.0	8.2	0	0	0	0	1	0
20230105_21	100240	200244.0	109.0	0.3	55.1	54.7	2.8	1.1	19.0	6.5	0	1	0	0	1	0
20230105_21	100241	200246.0	109.0	0.2	97.3	97.0	62.6	3.0	19.0	5.8	0	0	0	0	1	0
20230105_21	100326	200328.0	109.0	0.3	16.0	15.7	16.9	-3.7	10.0	4.8	0	0	0	0	0	0
20230105_21	100327	200331.0	109.0	0.4	170.4	170.0	4.4	0.1	15.0	11.9	1	0	0	0	1	0
20230105_21	100347	200349.0	109.0	0.2	81.2	80.7	7.4	-3.6	15.0	3.6	1	0	0	0	0	0
20230105_21	100348	200351.0	109.0	0.2	45.1	44.5	26.3	-1.8	15.0	3.6	0	1	0	0	0	0
20230105_21	100350	200354.0	109.0	0.3	51.6	51.3	2.9	0.5	15.0	5.5	0	0	0	0	1	0
20230105_21	100409	200416.0	118.0	0.3	19.2	18.9	3.0	-0.4	11.0	5.9	0	0	0	0	0	0
20230105_21	100410	200418.0	118.0	0.3	38.1	37.7	1.9	0.7	20.0	5.8	1	0	0	0	1	0
20230105_21	100411	200420.0	118.0	0.3	8.7	8.5	0.9	0.9	20.0	6.6	0	1	0	0	1	0
20230105_21	100448	200450.0	118.0	0.3	12.7	12.4	111.0	3.3	5.0	6.8	1	0	0	0	1	0
20230105_21	100502	200508.0	118.0	0.4	12.9	12.6	5.0	3.4	19.0	6.6	0	0	0	1	0	0
20230105_21	100531	200532.0	118.0	0.4	32.4	32.0	24.8	-2.0	19.0	5.0	0	1	0	0	0	0
20230105_21	100549	200551.0	118.0	0.5	28.8	28.4	3.1	-3.2	12.0	5.3	1	0	0	0	0	0
20230105_21	100550	200552.0	118.0	0.5	3.1	2.6	20.5	-0.1	12.0	5.4	1	0	1	0	0	0
20230105_21	100571	200574.0	118.0	0.3	16.9	16.5	16.8	0.2	14.0	6.6	0	1	0	0	1	0
20230105_21	100572	200573.0	118.0	0.3	77.4	77.2	103.3	1.7	14.0	5.0	1	0	0	0	1	0
20230105_21	100592	200597.0	118.0	0.3	14.4	14.1	3.7	-2.8	14.0	3.9	0	1	0	0	0	0
20230105_21	100593	200598.0	118.0	0.3	44.1	43.7	2.5	-2.3	14.0	3.9	0	0	0	0	0	0
20230105_21	100594	200599.0	118.0	0.3	2.5	2.2	32.1	0.2	8.0	6.3	0	0	0	0	1	0
20230105_21	100595	200600.0	118.0	0.3	3.7	3.4	103.7	0.9	8.0	6.4	0	1	0	0	1	0
20230105_21	100596	200601.0	118.0	0.3	103.3	103.0	71.4	1.1	8.0	6.8	1	0	0	0	1	0
20230105_21	100609	200610.0	111.0	0.4	103.7	103.4	18.7	-0.4	8.0	5.2	0	1	1	0	0	0
20230105_21	100647	200649.0	111.0	0.3	18.4	18.3	23.0	-1.1	20.0	4.0	0	1	0	0	0	0
20230105_21	100648	200651.0	111.0	0.2	40.4	39.9	30.0	2.4	17.0	5.6	1	0	0	0	1	0
20230105_21	100676	200677.0	111.0	0.4	4.1	3.8	43.5	-3.0	17.0	4.5	0	1	0	0	0	0
20230105_21	100695	200696.0	111.0	0.3	24.1	23.7	30.5	0.6	15.0	3.9	0	1	0	0	1	0
20230105_21	100755	200758.0	111.0	0.3	76.2	75.8	9.2	1.8	7.0	6.5	0	1	0	0	1	0
20230105_21	100756	200759.0	111.0	0.3	44.2	43.7	54.2	1.9	7.0	8.8	1	0	0	0	1	0
20230105_21	100757	200761.0	111.0	0.4	20.2	19.8	56.1	2.6	7.0	8.5	0	0	0	0	1	0
20230105_22	100015	200018.0	108.0	0.3	68.1	67.7	2.5	-2.3	10.0	3.9	1	0	0	0	0	0
20230105_22	100016	200020.0	108.0	0.3	2.5	2.2	25.2	0.2	25.0	6.5	1	0	0	0	1	0
20230105_22	100017	200021.0	108.0	0.3	59.0	58.5	3.1	0.8	25.0	6.0	0	1	0	0	1	0
20230105_22	100089	200090.0	108.0	0.9	43.7	43.3	21.2	-2.3	9.0	5.5	0	1	0	0	0	0
20230105_22	100111	200113.0	108.0	0.3	39.7	39.3	31.3	0.2	8.0	6.2	0	0	0	0	1	0
20230105_22	100123	200127.0	108.0	0.3	58.1	57.6	23.6	1.7	17.0	7.8	0	1	0	0	1	0
20230105_22	100124	200128.0	108.0	0.3	43.7	43.3	2.1	2.7	17.0	7.0	0	0	0	0	1	0
20230105_22	100149	200151.0	108.0	0.3	41.6	41.1	5.4	-2.2	17.0	3.7	1	0	0	0	0	0
20230105_22	100150	200155.0	108.0	0.3	16.5	16.1	2.4	0.7	14.0	4.1	0	1	0	0	1	0
20230105_22	100152	200159.0	108.0	0.3	16.0	15.7	2.5	3.0	14.0	7.7	0	0	0	0	1	0
20230105_22	100153	200158.0	108.0	0.3	2.4	2.1	10.0	3.1	14.0	7.3	0	1	0	0	1	0
20230105_22	100154	200157.0	108.0	0.3	5.4	5.1	16.4	3.2	14.0	6.9	1	0	0	0	1	0
20230105_22	100170	200172.0	108.0	0.2	38.7	38.3	4.9	-4.1	14.0	3.7	0	0	0	0	0	0
20230105_22	100171	200174.0	108.0	0.2	17.9	17.6	41.3	-1.6	14.0	3.5	0	1	0	0	0	0
20230105_22	100173	200176.0	108.0	0.2	4.9	4.7	61.3	0.8	12.0	5.4	0	0	0	0	1	0
20230105_22	100215	200218.0	88.0	0.3	22.1	21.8	2.4	0.3	15.0	5.9	0	1	0	0	1	0
20230105_22	100237	200239.0	88.0	0.3	32.8	32.6	13.5	-2.4	15.0	4.2	0	1	0	0	0	0
20230105_22	100238	200240.0	88.0	0.3	17.6	17.2	5.5	-0.5	15.0	3.6	1	0	0	0	0	0
20230105_22	100261	200265.0	88.0	0.3	5.9	5.6	5.5	-3.8	15.0	4.4	0	1	0	0	0	0
20230105_22	100263	200269.0	88.0	0.2	79.0	78.1	2.4	-0.3	15.0	5.4	0	0	0	0	0	0
