file	adv	stop	match	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230327_1415_1900	105054	205066.0	1	350.0	R	147.0	3.0	GG	0.7	2.8	2.2	2.2	1.5	-3.0	69.0	2.1	147.9	YY	1.3	1.9	0.7	5.1	3.8	2.1	54.0	5.1
20230327_1415_1900	105059	205066.0	0	350.0	R	149.2	0.8	GG	0.6	2.2	1.5	1.5	0.9	-0.8	69.0	2.1	147.9	YY	1.3	1.9	0.7	5.1	3.8	2.1	54.0	2.9
20230327_1415_1900	105049	205061.0	1	350.0	R	144.2	5.8	GG	0.6	1.8	1.1	2.8	2.2	-5.8	69.0	0.2	149.8	YY	1.2	1.5	0.3	1.9	0.7	0.2	54.0	6.0
20230327_1415_1900	105054	205061.0	0	350.0	R	147.0	3.0	GG	0.7	2.8	2.2	2.2	1.5	-3.0	69.0	0.2	149.8	YY	1.2	1.5	0.3	1.9	0.7	0.2	54.0	3.2
20230327_1415_1900	105051	205064.0	0	350.0	M	145.4	4.6	GG	0.4	1.9	1.4	39.3	38.9	-4.6	69.0	1.2	148.8	YY	1.1	1.5	0.4	11.8	10.7	1.2	54.0	5.8
20230327_1415_1900	105051	205060.0	1	350.0	M	145.4	4.6	GG	0.4	1.9	1.4	39.3	38.9	-4.6	69.0	149.7	0.3	GY	1.1	3.3	2.3	1.5	0.4	-0.3	69.0	4.3
20230327_1415_1900	105055	205063.0	1	350.0	L	147.1	2.9	GY	3.6	4.1	0.6	4.3	0.7	-2.9	69.0	1.1	148.9	YY	1.1	2.3	1.3	10.4	9.3	1.1	54.0	4.0
20230327_1415_1900	105065	205073.0	1	350.0	L	1.4	148.6	YR	2.7	4.3	0.7	2.8	0.1	1.4	54.0	11.5	138.5	RG	90.9	10.4	9.3	92.4	1.5	11.5	54.0	10.1
20230327_1415_1900	105282	205298.0	0	350.0	L	144.4	5.6	GG	0.4	2.5	2.2	3.7	3.3	-5.6	72.0	2.5	147.5	YY	0.8	3.6	2.8	1.0	0.2	2.5	51.0	8.1
20230327_1415_1900	105287	205298.0	1	350.0	L	148.1	1.9	GG	0.7	3.7	3.3	1.1	0.4	-1.9	72.0	2.5	147.5	YY	0.8	3.6	2.8	1.0	0.2	2.5	51.0	4.4
20230327_1415_1900	105291	205298.0	0	350.0	L	149.2	0.8	GG	0.4	1.1	0.4	1.7	1.3	-0.8	72.0	2.5	147.5	YY	0.8	3.6	2.8	1.0	0.2	2.5	51.0	3.3
20230327_1415_1900	105282	205301.0	0	350.0	L	144.4	5.6	GG	0.4	2.5	2.2	3.7	3.3	-5.6	72.0	3.5	146.5	YR	0.9	1.0	0.2	3.1	2.2	3.5	51.0	9.1
20230327_1415_1900	105287	205301.0	0	350.0	L	148.1	1.9	GG	0.7	3.7	3.3	1.1	0.4	-1.9	72.0	3.5	146.5	YR	0.9	1.0	0.2	3.1	2.2	3.5	51.0	5.4
20230327_1415_1900	105291	205301.0	1	350.0	L	149.2	0.8	GG	0.4	1.1	0.4	1.7	1.3	-0.8	72.0	3.5	146.5	YR	0.9	1.0	0.2	3.1	2.2	3.5	51.0	4.3
20230327_1415_1900	105293	205301.0	0	350.0	L	0.9	149.1	YY	0.4	1.7	1.3	1.3	0.9	0.9	51.0	3.5	146.5	YR	0.9	1.0	0.2	3.1	2.2	3.5	51.0	2.6
20230327_1415_1900	105282	205305.0	0	350.0	L	144.4	5.6	GG	0.4	2.5	2.2	3.7	3.3	-5.6	72.0	6.6	143.4	RG	84.5	3.1	2.2	84.7	0.2	6.6	51.0	12.2
20230327_1415_1900	105287	205305.0	0	350.0	L	148.1	1.9	GG	0.7	3.7	3.3	1.1	0.4	-1.9	72.0	6.6	143.4	RG	84.5	3.1	2.2	84.7	0.2	6.6	51.0	8.5
20230327_1415_1900	105291	205305.0	0	350.0	L	149.2	0.8	GG	0.4	1.1	0.4	1.7	1.3	-0.8	72.0	6.6	143.4	RG	84.5	3.1	2.2	84.7	0.2	6.6	51.0	7.4
20230327_1415_1900	105293	205305.0	1	350.0	L	0.9	149.1	YY	0.4	1.7	1.3	1.3	0.9	0.9	51.0	6.6	143.4	RG	84.5	3.1	2.2	84.7	0.2	6.6	51.0	5.7
20230327_1415_1900	105297	205305.0	0	350.0	L	2.2	147.8	YY	0.6	1.3	0.9	5.8	5.2	2.2	51.0	6.6	143.4	RG	84.5	3.1	2.2	84.7	0.2	6.6	51.0	4.4
20230327_1415_1900	105283	205296.0	0	350.0	R	144.4	5.6	GG	0.3	3.1	2.8	3.4	3.1	-5.6	72.0	1.9	148.1	YY	0.7	3.1	2.2	1.4	0.7	1.9	51.0	7.5
20230327_1415_1900	105286	205296.0	1	350.0	R	147.8	2.2	GG	0.3	3.4	3.1	0.7	0.4	-2.2	72.0	1.9	148.1	YY	0.7	3.1	2.2	1.4	0.7	1.9	51.0	4.1
20230327_1415_1900	105288	205296.0	0	350.0	R	148.5	1.5	GG	0.3	0.7	0.4	2.9	2.6	-1.5	72.0	1.9	148.1	YY	0.7	3.1	2.2	1.4	0.7	1.9	51.0	3.4
20230327_1415_1900	105283	205300.0	0	350.0	R	144.4	5.6	GG	0.3	3.1	2.8	3.4	3.1	-5.6	72.0	3.3	146.7	YR	1.0	1.4	0.7	4.3	3.3	3.3	51.0	8.9
20230327_1415_1900	105286	205300.0	0	350.0	R	147.8	2.2	GG	0.3	3.4	3.1	0.7	0.4	-2.2	72.0	3.3	146.7	YR	1.0	1.4	0.7	4.3	3.3	3.3	51.0	5.5
20230327_1415_1900	105288	205300.0	1	350.0	R	148.5	1.5	GG	0.3	0.7	0.4	2.9	2.6	-1.5	72.0	3.3	146.7	YR	1.0	1.4	0.7	4.3	3.3	3.3	51.0	4.8
20230327_1415_1900	105286	205306.0	0	350.0	R	147.8	2.2	GG	0.3	3.4	3.1	0.7	0.4	-2.2	72.0	7.6	142.4	RG	87.2	4.3	3.3	87.4	0.2	7.6	51.0	9.8
20230327_1415_1900	105288	205306.0	0	350.0	R	148.5	1.5	GG	0.3	0.7	0.4	2.9	2.6	-1.5	72.0	7.6	142.4	RG	87.2	4.3	3.3	87.4	0.2	7.6	51.0	9.1
20230327_1415_1900	105295	205306.0	1	350.0	R	1.4	148.6	YY	0.3	2.9	2.6	1.8	1.5	1.4	51.0	7.6	142.4	RG	87.2	4.3	3.3	87.4	0.2	7.6	51.0	6.2
20230327_1415_1900	105299	205306.0	0	350.0	R	3.2	146.8	YY	0.3	1.8	1.5	1.7	1.4	3.2	51.0	7.6	142.4	RG	87.2	4.3	3.3	87.4	0.2	7.6	51.0	4.4
20230327_1415_1900	105292	205309.0	0	350.0	M	149.4	0.6	GG	0.4	10.3	10.0	1.9	1.5	-0.6	72.0	10.6	139.4	RG	82.7	6.4	5.6	84.0	1.3	10.6	51.0	11.2
20230327_1415_1900	105294	205309.0	1	350.0	M	1.3	148.7	YY	0.7	1.9	1.5	3.0	2.3	1.3	51.0	10.6	139.4	RG	82.7	6.4	5.6	84.0	1.3	10.6	51.0	9.3
20230327_1415_1900	105292	205302.0	1	350.0	M	149.4	0.6	GG	0.4	10.3	10.0	1.9	1.5	-0.6	72.0	4.2	145.8	RR	0.8	10.8	10.0	6.4	5.6	4.2	51.0	4.8
20230327_1415_1900	105294	205302.0	0	350.0	M	1.3	148.7	YY	0.7	1.9	1.5	3.0	2.3	1.3	51.0	4.2	145.8	RR	0.8	10.8	10.0	6.4	5.6	4.2	51.0	2.9
20230327_1415_1900	105377	205389.0	1	350.0	R	144.6	5.4	GG	0.4	7.4	7.1	2.1	1.7	-5.4	51.0	149.7	0.3	GY	1.0	8.1	7.2	1.4	0.4	-0.3	51.0	5.1
20230327_1415_1900	105383	205389.0	0	350.0	R	146.7	3.3	GG	0.3	2.1	1.7	12.5	12.2	-3.3	51.0	149.7	0.3	GY	1.0	8.1	7.2	1.4	0.4	-0.3	51.0	3.0
20230327_1415_1900	105377	205392.0	0	350.0	R	144.6	5.4	GG	0.4	7.4	7.1	2.1	1.7	-5.4	51.0	1.1	148.9	YY	0.9	1.4	0.4	17.9	17.0	1.1	55.0	6.5
20230327_1415_1900	105383	205392.0	1	350.0	R	146.7	3.3	GG	0.3	2.1	1.7	12.5	12.2	-3.3	51.0	1.1	148.9	YY	0.9	1.4	0.4	17.9	17.0	1.1	55.0	4.4
20230327_1415_1900	105378	205388.0	1	350.0	M	144.8	5.2	GG	0.4	6.5	6.2	1.6	1.2	-5.2	51.0	149.4	0.6	GY	0.8	7.7	7.1	1.5	0.7	-0.6	51.0	4.6
20230327_1415_1900	105381	205388.0	0	350.0	M	146.4	3.6	GG	0.3	1.6	1.2	1.0	0.7	-3.6	51.0	149.4	0.6	GY	0.8	7.7	7.1	1.5	0.7	-0.6	51.0	3.0
20230327_1415_1900	105378	205391.0	0	350.0	M	144.8	5.2	GG	0.4	6.5	6.2	1.6	1.2	-5.2	51.0	0.9	149.1	YY	0.9	1.5	0.7	1.3	0.4	0.9	55.0	6.1
20230327_1415_1900	105381	205391.0	1	350.0	M	146.4	3.6	GG	0.3	1.6	1.2	1.0	0.7	-3.6	51.0	0.9	149.1	YY	0.9	1.5	0.7	1.3	0.4	0.9	55.0	4.5
20230327_1415_1900	105384	205391.0	0	350.0	M	147.4	2.6	GG	0.3	1.0	0.7	4.4	4.1	-2.6	51.0	0.9	149.1	YY	0.9	1.5	0.7	1.3	0.4	0.9	55.0	3.5
20230327_1415_1900	105378	205394.0	0	350.0	M	144.8	5.2	GG	0.4	6.5	6.2	1.6	1.2	-5.2	51.0	2.2	147.8	YY	0.9	1.3	0.4	5.6	4.7	2.2	55.0	7.4
20230327_1415_1900	105381	205394.0	0	350.0	M	146.4	3.6	GG	0.3	1.6	1.2	1.0	0.7	-3.6	51.0	2.2	147.8	YY	0.9	1.3	0.4	5.6	4.7	2.2	55.0	5.8
20230327_1415_1900	105384	205394.0	1	350.0	M	147.4	2.6	GG	0.3	1.0	0.7	4.4	4.1	-2.6	51.0	2.2	147.8	YY	0.9	1.3	0.4	5.6	4.7	2.2	55.0	4.8
20230327_1415_1900	105378	205395.0	0	350.0	M	144.8	5.2	GG	0.4	6.5	6.2	1.6	1.2	-5.2	51.0	7.8	142.2	RG	94.0	5.6	4.7	95.3	1.3	7.8	55.0	13.0
20230327_1415_1900	105381	205395.0	0	350.0	M	146.4	3.6	GG	0.3	1.6	1.2	1.0	0.7	-3.6	51.0	7.8	142.2	RG	94.0	5.6	4.7	95.3	1.3	7.8	55.0	11.4
20230327_1415_1900	105384	205395.0	0	350.0	M	147.4	2.6	GG	0.3	1.0	0.7	4.4	4.1	-2.6	51.0	7.8	142.2	RG	94.0	5.6	4.7	95.3	1.3	7.8	55.0	10.4
20230327_1415_1900	105393	205395.0	1	350.0	M	1.8	148.2	YY	0.3	4.4	4.1	9.3	9.0	1.8	55.0	7.8	142.2	RG	94.0	5.6	4.7	95.3	1.3	7.8	55.0	6.0
20230327_1415_1900	105380	205387.0	1	350.0	L	145.3	4.7	GG	0.5	1.4	0.5	1.4	0.9	-4.7	51.0	149.4	0.6	GY	0.7	1.5	0.7	1.4	0.7	-0.6	51.0	4.1
20230327_1415_1900	105382	205387.0	0	350.0	L	146.7	3.3	GG	0.5	1.4	0.9	1.8	1.3	-3.3	51.0	149.4	0.6	GY	0.7	1.5	0.7	1.4	0.7	-0.6	51.0	2.7
20230327_1415_1900	105380	205390.0	0	350.0	L	145.3	4.7	GG	0.5	1.4	0.5	1.4	0.9	-4.7	51.0	0.8	149.2	YY	0.8	1.4	0.7	26.6	25.8	0.8	55.0	5.5
20230327_1415_1900	105382	205390.0	1	350.0	L	146.7	3.3	GG	0.5	1.4	0.9	1.8	1.3	-3.3	51.0	0.8	149.2	YY	0.8	1.4	0.7	26.6	25.8	0.8	55.0	4.1
20230327_1415_1900	105673	205681.0	0	362.0	R	145.4	4.6	GG	0.2	25.1	24.4	2.0	1.8	-4.6	45.0	0.6	149.4	YY	0.6	2.4	1.8	13.4	12.8	0.6	69.0	5.2
20230327_1415_1900	105676	205681.0	1	362.0	R	147.4	2.6	GG	0.3	2.0	1.8	10.1	9.8	-2.6	45.0	0.6	149.4	YY	0.6	2.4	1.8	13.4	12.8	0.6	69.0	3.2
20230327_1415_1900	105674	205682.0	0	362.0	M	146.5	3.5	GG	0.2	26.2	25.5	2.0	1.8	-3.5	45.0	1.8	148.2	YY	0.7	2.3	1.8	13.5	12.8	1.8	69.0	5.3
20230327_1415_1900	105678	205682.0	1	362.0	M	148.5	1.5	GG	0.2	2.0	1.8	8.9	8.7	-1.5	45.0	1.8	148.2	YY	0.7	2.3	1.8	13.5	12.8	1.8	69.0	3.3
20230327_1415_1900	105674	205679.0	1	362.0	M	146.5	3.5	GG	0.2	26.2	25.5	2.0	1.8	-3.5	45.0	149.5	0.5	GY	0.5	22.3	21.2	2.3	1.8	-0.5	45.0	3.0
20230327_1415_1900	105675	205687.0	0	362.0	L	146.9	3.1	GG	0.5	24.5	23.9	5.7	5.2	-3.1	45.0	9.6	140.4	RG	91.1	9.6	9.0	93.5	2.4	9.6	69.0	12.7
20230327_1415_1900	105683	205687.0	1	362.0	L	2.6	147.4	YY	0.3	5.7	5.2	0.9	0.6	2.6	69.0	9.6	140.4	RG	91.1	9.6	9.0	93.5	2.4	9.6	69.0	7.0
20230327_1415_1900	105684	205687.0	0	362.0	L	3.5	146.5	YR	0.4	0.9	0.6	6.9	6.5	3.5	69.0	9.6	140.4	RG	91.1	9.6	9.0	93.5	2.4	9.6	69.0	6.1
20230327_1415_1900	105675	205680.0	1	362.0	L	146.9	3.1	GG	0.5	24.5	23.9	5.7	5.2	-3.1	45.0	150.0	0.0	GY	0.6	20.7	19.5	9.6	9.0	0.0	45.0	3.1
20230327_1415_1900	105802	205822.0	0	362.0	L	144.3	5.7	GG	0.5	8.8	8.2	2.2	1.7	-5.7	69.0	5.7	144.3	RG	94.8	5.2	4.3	95.1	0.3	5.7	76.0	11.4
20230327_1415_1900	105805	205822.0	0	362.0	L	146.5	3.5	GG	0.4	2.2	1.7	3.4	3.0	-3.5	69.0	5.7	144.3	RG	94.8	5.2	4.3	95.1	0.3	5.7	76.0	9.2
20230327_1415_1900	105812	205822.0	1	362.0	L	149.9	0.1	GY	0.9	3.4	3.0	3.9	3.0	-0.1	69.0	5.7	144.3	RG	94.8	5.2	4.3	95.1	0.3	5.7	76.0	5.8
20230327_1415_1900	105802	205814.0	0	362.0	L	144.3	5.7	GG	0.5	8.8	8.2	2.2	1.7	-5.7	69.0	0.5	149.5	YY	0.9	1.7	0.8	5.2	4.3	0.5	76.0	6.2
20230327_1415_1900	105805	205814.0	1	362.0	L	146.5	3.5	GG	0.4	2.2	1.7	3.4	3.0	-3.5	69.0	0.5	149.5	YY	0.9	1.7	0.8	5.2	4.3	0.5	76.0	4.0
20230327_1415_1900	105806	205811.0	0	362.0	R	146.8	3.2	GG	0.4	3.4	2.8	1.2	0.8	-3.2	69.0	149.4	0.6	GY	2.1	3.4	1.0	3.2	1.1	-0.6	69.0	2.6
20230327_1415_1900	105806	205817.0	0	362.0	R	146.8	3.2	GG	0.4	3.4	2.8	1.2	0.8	-3.2	69.0	2.6	147.4	YY	0.9	3.2	1.1	1.2	0.3	2.6	76.0	5.8
20230327_1415_1900	105808	205817.0	1	362.0	R	148.0	2.0	GG	0.4	1.2	0.8	3.8	3.4	-2.0	69.0	2.6	147.4	YY	0.9	3.2	1.1	1.2	0.3	2.6	76.0	4.6
20230327_1415_1900	105806	205818.0	0	362.0	R	146.8	3.2	GG	0.4	3.4	2.8	1.2	0.8	-3.2	69.0	3.8	146.2	RG	95.4	1.2	0.3	95.9	0.5	3.8	76.0	7.0
20230327_1415_1900	105808	205818.0	0	362.0	R	148.0	2.0	GG	0.4	1.2	0.8	3.8	3.4	-2.0	69.0	3.8	146.2	RG	95.4	1.2	0.3	95.9	0.5	3.8	76.0	5.8
20230327_1415_1900	105813	205823.0	1	362.0	M	0.1	149.9	YY	0.4	6.2	5.8	1.5	1.1	0.1	76.0	6.4	143.6	RG	93.6	7.8	6.9	93.9	0.3	6.4	76.0	6.3
20230327_1415_1900	105815	205823.0	0	362.0	M	1.6	148.4	YY	0.4	1.5	1.1	3.4	3.0	1.6	76.0	6.4	143.6	RG	93.6	7.8	6.9	93.9	0.3	6.4	76.0	4.8
20230327_1415_1900	105940	205950.0	1	362.0	L	144.9	5.1	GG	0.7	1.7	1.1	2.3	1.6	-5.1	76.0	149.3	0.7	GY	1.2	4.0	2.8	1.6	0.4	-0.7	76.0	4.4
20230327_1415_1900	105940	205952.0	0	362.0	L	144.9	5.1	GG	0.7	1.7	1.1	2.3	1.6	-5.1	76.0	0.9	149.1	YY	1.1	1.6	0.4	2.1	1.0	0.9	52.0	6.0
20230327_1415_1900	105945	205952.0	1	362.0	L	147.2	2.8	GG	0.7	2.3	1.6	1.6	0.9	-2.8	76.0	0.9	149.1	YY	1.1	1.6	0.4	2.1	1.0	0.9	52.0	3.7
20230327_1415_1900	105940	205954.0	0	362.0	L	144.9	5.1	GG	0.7	1.7	1.1	2.3	1.6	-5.1	76.0	3.0	147.0	YR	1.1	2.1	1.0	2.1	1.0	3.0	52.0	8.1
20230327_1415_1900	105945	205954.0	0	362.0	L	147.2	2.8	GG	0.7	2.3	1.6	1.6	0.9	-2.8	76.0	3.0	147.0	YR	1.1	2.1	1.0	2.1	1.0	3.0	52.0	5.8
20230327_1415_1900	105949	205954.0	1	362.0	L	148.8	1.2	GG	0.5	1.6	0.9	11.1	10.6	-1.2	76.0	3.0	147.0	YR	1.1	2.1	1.0	2.1	1.0	3.0	52.0	4.2
20230327_1415_1900	105940	205957.0	0	362.0	L	144.9	5.1	GG	0.7	1.7	1.1	2.3	1.6	-5.1	76.0	5.1	144.9	RG	97.6	2.1	1.0	98.6	1.0	5.1	52.0	10.2
20230327_1415_1900	105945	205957.0	0	362.0	L	147.2	2.8	GG	0.7	2.3	1.6	1.6	0.9	-2.8	76.0	5.1	144.9	RG	97.6	2.1	1.0	98.6	1.0	5.1	52.0	7.9
20230327_1415_1900	105949	205957.0	0	362.0	L	148.8	1.2	GG	0.5	1.6	0.9	11.1	10.6	-1.2	76.0	5.1	144.9	RG	97.6	2.1	1.0	98.6	1.0	5.1	52.0	6.3
20230327_1415_1900	105941	205951.0	1	362.0	R	145.2	4.8	GG	0.4	2.3	2.0	8.7	8.3	-4.8	76.0	0.8	149.2	YY	1.1	2.1	1.0	12.4	11.3	0.8	52.0	5.6
20230327_1415_1900	105943	205953.0	1	362.0	M	145.5	4.5	GG	0.6	4.1	3.6	3.0	2.4	-4.5	76.0	2.3	147.7	YY	1.2	4.5	3.2	2.3	1.1	2.3	52.0	6.8
20230327_1415_1900	105947	205953.0	0	362.0	M	148.5	1.5	GG	0.5	3.0	2.4	8.2	7.7	-1.5	76.0	2.3	147.7	YY	1.2	4.5	3.2	2.3	1.1	2.3	52.0	3.8
20230327_1415_1900	105943	205956.0	0	362.0	M	145.5	4.5	GG	0.6	4.1	3.6	3.0	2.4	-4.5	76.0	4.6	145.4	RR	0.9	2.3	1.1	12.4	11.5	4.6	52.0	9.1
20230327_1415_1900	105947	205956.0	1	362.0	M	148.5	1.5	GG	0.5	3.0	2.4	8.2	7.7	-1.5	76.0	4.6	145.4	RR	0.9	2.3	1.1	12.4	11.5	4.6	52.0	6.1
20230327_1415_1900	106048	206049.0	1	362.0	M	149.7	0.3	GY	0.4	22.1	21.7	19.5	19.1	-0.3	52.0	3.5	146.5	YR	0.7	20.4	19.6	24.9	24.2	3.5	48.0	3.8
20230327_1415_1900	106232	206249.0	0	332.0	L	145.6	4.4	GG	0.7	2.7	2.4	1.3	0.6	-4.4	66.0	1.9	148.1	YY	1.0	1.2	0.2	2.6	1.6	1.9	62.0	6.3
20230327_1415_1900	106237	206249.0	1	332.0	L	146.9	3.1	GG	0.9	1.3	0.6	1.9	1.0	-3.1	66.0	1.9	148.1	YY	1.0	1.2	0.2	2.6	1.6	1.9	62.0	5.0
20230327_1415_1900	106242	206249.0	0	332.0	L	148.8	1.2	GG	0.9	1.9	1.0	2.2	1.3	-1.2	66.0	1.9	148.1	YY	1.0	1.2	0.2	2.6	1.6	1.9	62.0	3.1
20230327_1415_1900	106232	206246.0	1	332.0	L	145.6	4.4	GG	0.7	2.7	2.4	1.3	0.6	-4.4	66.0	0.7	149.3	YY	1.0	3.3	2.4	1.2	0.2	0.7	62.0	5.1
20230327_1415_1900	106237	206246.0	0	332.0	L	146.9	3.1	GG	0.9	1.3	0.6	1.9	1.0	-3.1	66.0	0.7	149.3	YY	1.0	3.3	2.4	1.2	0.2	0.7	62.0	3.8
20230327_1415_1900	106232	206252.0	0	332.0	L	145.6	4.4	GG	0.7	2.7	2.4	1.3	0.6	-4.4	66.0	4.5	145.5	RG	97.8	2.6	1.6	98.3	0.5	4.5	62.0	8.9
20230327_1415_1900	106237	206252.0	0	332.0	L	146.9	3.1	GG	0.9	1.3	0.6	1.9	1.0	-3.1	66.0	4.5	145.5	RG	97.8	2.6	1.6	98.3	0.5	4.5	62.0	7.6
20230327_1415_1900	106242	206252.0	1	332.0	L	148.8	1.2	GG	0.9	1.9	1.0	2.2	1.3	-1.2	66.0	4.5	145.5	RG	97.8	2.6	1.6	98.3	0.5	4.5	62.0	5.7
20230327_1415_1900	106247	206252.0	0	332.0	L	1.0	149.0	YY	0.6	2.2	1.3	2.3	1.7	1.0	62.0	4.5	145.5	RG	97.8	2.6	1.6	98.3	0.5	4.5	62.0	3.5
20230327_1415_1900	106233	206257.0	0	332.0	R	145.7	4.3	GG	0.4	3.8	3.5	4.3	3.9	-4.3	66.0	7.2	142.8	RG	96.3	6.9	5.9	96.7	0.4	7.2	62.0	11.5
20230327_1415_1900	106243	206257.0	1	332.0	R	150.0	0.0	GY	0.3	4.3	3.9	4.8	4.5	0.0	66.0	7.2	142.8	RG	96.3	6.9	5.9	96.7	0.4	7.2	62.0	7.2
20230327_1415_1900	106233	206244.0	1	332.0	R	145.7	4.3	GG	0.4	3.8	3.5	4.3	3.9	-4.3	66.0	0.3	149.7	YY	1.0	3.7	2.8	6.9	5.9	0.3	62.0	4.6
20230327_1415_1900	106235	206250.0	0	332.0	M	146.3	3.7	GG	0.3	3.2	2.8	1.5	1.2	-3.7	66.0	2.3	147.7	YR	1.8	1.6	0.7	5.2	3.4	2.3	62.0	6.0
20230327_1415_1900	106240	206250.0	1	332.0	M	147.8	2.2	GG	0.3	1.5	1.2	0.9	0.6	-2.2	66.0	2.3	147.7	YR	1.8	1.6	0.7	5.2	3.4	2.3	62.0	4.5
20230327_1415_1900	106241	206250.0	1	332.0	M	148.7	1.3	GG	0.4	0.9	0.6	2.4	2.0	-1.3	66.0	2.3	147.7	YR	1.8	1.6	0.7	5.2	3.4	2.3	62.0	3.6
20230327_1415_1900	106235	206245.0	1	332.0	M	146.3	3.7	GG	0.3	3.2	2.8	1.5	1.2	-3.7	66.0	0.7	149.3	YY	0.9	3.5	2.7	1.6	0.7	0.7	62.0	4.4
20230327_1415_1900	106240	206245.0	0	332.0	M	147.8	2.2	GG	0.3	1.5	1.2	0.9	0.6	-2.2	66.0	0.7	149.3	YY	0.9	3.5	2.7	1.6	0.7	0.7	62.0	2.9
20230327_1415_1900	106235	206258.0	0	332.0	M	146.3	3.7	GG	0.3	3.2	2.8	1.5	1.2	-3.7	66.0	7.5	142.5	RG	89.0	5.2	3.4	89.8	0.8	7.5	62.0	11.2
20230327_1415_1900	106240	206258.0	0	332.0	M	147.8	2.2	GG	0.3	1.5	1.2	0.9	0.6	-2.2	66.0	7.5	142.5	RG	89.0	5.2	3.4	89.8	0.8	7.5	62.0	9.7
20230327_1415_1900	106241	206258.0	0	332.0	M	148.7	1.3	GG	0.4	0.9	0.6	2.4	2.0	-1.3	66.0	7.5	142.5	RG	89.0	5.2	3.4	89.8	0.8	7.5	62.0	8.8
20230327_1415_1900	106248	206258.0	1	332.0	M	1.1	148.9	YY	0.3	2.4	2.0	4.7	4.4	1.1	62.0	7.5	142.5	RG	89.0	5.2	3.4	89.8	0.8	7.5	62.0	6.4
20230327_1415_1900	106361	206364.0	1	332.0	R	149.0	1.0	GG	0.3	11.0	10.5	3.0	2.7	-1.0	62.0	2.8	147.2	YR	0.8	6.8	5.1	10.1	9.3	2.8	56.0	3.8
20230327_1415_1900	106470	206472.0	1	332.0	R	0.3	149.7	YY	0.4	19.0	18.7	24.9	24.5	0.3	37.0	5.9	144.1	RG	95.8	19.7	18.7	98.1	2.3	5.9	37.0	5.6
20230327_1415_1900	106538	206539.0	1	332.0	R	148.2	1.8	GG	0.2	16.8	16.4	5.8	5.6	-1.8	37.0	1.5	148.5	YY	0.7	15.7	14.8	8.8	8.1	1.5	70.0	3.3
20230327_1415_1900	106538	206546.0	0	332.0	R	148.2	1.8	GG	0.2	16.8	16.4	5.8	5.6	-1.8	37.0	10.3	139.7	RG	85.6	8.8	8.1	86.7	1.1	10.3	70.0	12.1
20230327_1415_1900	106541	206547.0	1	332.0	M	3.3	146.7	YR	0.3	43.3	41.5	6.9	6.6	3.3	70.0	10.4	139.6	RG	84.9	40.0	38.7	85.2	0.3	10.4	70.0	7.1
20230327_1415_1900	106657	206668.0	1	332.0	R	144.7	5.3	GG	0.4	3.7	3.4	1.8	1.4	-5.3	70.0	149.6	0.4	GY	1.0	4.2	3.4	1.9	0.9	-0.4	70.0	4.9
20230327_1415_1900	106662	206668.0	0	332.0	R	146.5	3.5	GG	0.3	1.8	1.4	2.9	2.6	-3.5	70.0	149.6	0.4	GY	1.0	4.2	3.4	1.9	0.9	-0.4	70.0	3.1
20230327_1415_1900	106657	206674.0	0	332.0	R	144.7	5.3	GG	0.4	3.7	3.4	1.8	1.4	-5.3	70.0	1.5	148.5	YY	1.0	1.9	0.9	1.3	0.3	1.5	56.0	6.8
20230327_1415_1900	106662	206674.0	1	332.0	R	146.5	3.5	GG	0.3	1.8	1.4	2.9	2.6	-3.5	70.0	1.5	148.5	YY	1.0	1.9	0.9	1.3	0.3	1.5	56.0	5.0
20230327_1415_1900	106657	206678.0	0	332.0	R	144.7	5.3	GG	0.4	3.7	3.4	1.8	1.4	-5.3	70.0	2.8	147.2	YR	1.0	1.3	0.3	3.2	2.2	2.8	56.0	8.1
20230327_1415_1900	106662	206678.0	0	332.0	R	146.5	3.5	GG	0.3	1.8	1.4	2.9	2.6	-3.5	70.0	2.8	147.2	YR	1.0	1.3	0.3	3.2	2.2	2.8	56.0	6.3
20230327_1415_1900	106666	206678.0	1	332.0	R	149.4	0.6	GG	0.3	2.9	2.6	1.0	0.7	-0.6	70.0	2.8	147.2	YR	1.0	1.3	0.3	3.2	2.2	2.8	56.0	3.4
20230327_1415_1900	106657	206683.0	0	332.0	R	144.7	5.3	GG	0.4	3.7	3.4	1.8	1.4	-5.3	70.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	11.3
20230327_1415_1900	106662	206683.0	0	332.0	R	146.5	3.5	GG	0.3	1.8	1.4	2.9	2.6	-3.5	70.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	9.5
20230327_1415_1900	106666	206683.0	0	332.0	R	149.4	0.6	GG	0.3	2.9	2.6	1.0	0.7	-0.6	70.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	6.6
