file	adv	stop	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230107_11	100044	200046.0	161.0	M	3.5	96.5	YR	0.4	19.6	19.0	28.5	28.1	3.5	13.0	10.9	89.1	RG	65.1	21.4	20.3	84.3	19.2	10.9	13.0	7.4
20230107_11	100254	200255.0	161.0	R	0.7	99.3	YY	0.4	15.8	15.3	45.1	44.7	0.7	21.0	7.1	92.9	RG	56.1	16.7	13.5	57.3	1.2	7.1	21.0	6.4
20230107_11	100393	200394.0	183.0	L	99.1	0.9	GG	0.5	15.9	14.6	25.3	24.8	-0.9	29.0	4.6	95.4	RG	72.6	16.7	15.8	74.0	1.4	4.6	23.0	5.5
20230107_11	100429	200432.0	183.0	R	95.4	4.6	GG	0.3	5.2	4.7	17.8	17.5	-4.6	23.0	99.5	0.5	GY	0.7	3.5	2.4	22.4	21.7	-0.5	23.0	4.1
20230107_11	100431	200433.0	183.0	M	97.6	2.4	GG	0.3	28.1	27.2	43.9	43.6	-2.4	23.0	2.2	102.8	YY	0.8	16.7	15.0	47.3	46.5	2.2	17.0	4.6
20230107_11	100463	200464.0	183.0	R	102.1	2.9	GG	0.3	18.5	18.1	18.3	18.0	-2.9	17.0	1.2	93.8	YY	0.8	15.8	14.4	20.1	19.3	1.2	18.0	4.1
20230107_11	100491	200492.0	183.0	M	93.8	1.2	GG	0.3	5.4	5.1	31.6	31.3	-1.2	18.0	3.4	101.6	YR	0.7	6.0	5.3	35.0	34.3	3.4	18.0	4.6
20230107_11	100573	200575.0	183.0	R	1.5	98.5	YY	0.3	37.9	24.1	16.8	16.5	1.5	23.0	8.4	91.6	RG	71.4	22.2	21.1	73.4	2.0	8.4	23.0	6.9
20230107_11	100609	200610.0	195.0	R	99.8	0.2	GY	0.4	35.6	34.3	18.3	17.9	-0.2	23.0	6.9	93.1	RG	67.2	10.7	9.4	68.8	1.6	6.9	29.0	7.1
20230107_11	100706	200708.0	195.0	R	95.6	4.4	GG	0.4	6.6	6.3	5.8	5.4	-4.4	25.0	1.0	99.0	YY	1.4	7.2	6.4	11.3	9.9	1.0	24.0	5.4
20230107_11	100710	200711.0	195.0	L	3.5	96.5	YR	0.5	12.9	12.4	49.9	49.4	3.5	24.0	9.4	90.6	RG	68.2	19.2	18.1	69.0	0.8	9.4	24.0	5.9
20230107_11	100749	200750.0	195.0	R	95.4	4.6	GG	0.3	9.0	8.6	29.4	29.1	-4.6	24.0	0.2	99.8	YY	1.0	7.6	6.4	31.4	30.4	0.2	17.0	4.8
20230107_11	100774	200775.0	195.0	R	96.0	4.0	GG	0.3	24.7	24.4	52.7	52.4	-4.0	17.0	0.6	99.4	YY	0.9	23.1	17.3	53.7	52.8	0.6	25.0	4.6
20230107_11	100967	200970.0	216.0	R	96.5	3.5	GG	0.3	3.6	3.3	23.9	23.6	-3.5	24.0	1.2	103.8	YY	0.9	6.1	5.3	26.6	25.7	1.2	14.0	4.7
20230107_11	100969	200971.0	216.0	M	98.2	1.8	GG	0.4	21.9	21.5	19.0	18.6	-1.8	24.0	3.2	101.8	YR	0.9	6.5	5.8	20.7	19.8	3.2	14.0	5.0
20230107_11	101043	201046.0	216.0	R	91.6	3.4	GG	0.3	28.9	28.2	34.2	33.9	-3.4	30.0	1.5	98.5	YY	1.0	14.9	13.3	33.5	32.5	1.5	27.0	4.9
20230107_11	101191	201192.0	216.0	M	99.0	1.0	GG	0.3	14.6	13.8	29.8	29.5	-1.0	26.0	2.6	97.4	YY	0.8	11.8	10.9	26.5	25.7	2.6	19.0	3.6
20230107_12	100026	200027.0	205.0	R	1.7	98.3	YY	0.4	17.3	17.0	37.9	37.5	1.7	25.0	8.1	91.9	RG	56.6	19.0	18.1	59.6	3.0	8.1	25.0	6.4
20230107_12	100113	200115.0	205.0	R	96.4	3.6	GG	0.3	38.8	36.6	1.8	1.5	-3.6	27.0	1.3	98.7	YY	1.1	21.6	20.0	2.1	1.0	1.3	19.0	4.9
20230107_12	100114	200116.0	205.0	R	98.2	1.8	GG	0.3	1.8	1.5	11.5	11.2	-1.8	27.0	3.4	96.6	YG	78.3	2.1	1.0	78.7	0.4	3.4	19.0	5.2
20230107_12	100117	200119.0	205.0	M	3.6	96.4	YR	0.4	44.3	43.3	18.0	17.6	3.6	19.0	10.7	89.3	RG	64.5	32.7	31.5	65.7	1.2	10.7	19.0	7.1
20230107_12	100196	200197.0	205.0	L	98.1	1.9	GG	0.4	16.7	16.2	6.4	6.0	-1.9	28.0	2.9	97.1	YR	1.0	17.0	16.2	21.5	20.5	2.9	30.0	4.8
20230107_12	100305	200306.0	205.0	M	97.1	2.9	GG	0.3	11.1	10.6	56.3	56.0	-2.9	34.0	1.8	98.2	YY	0.9	9.6	8.5	59.6	58.7	1.8	22.0	4.7
20230107_12	100346	200348.0	205.0	L	98.4	1.6	GG	0.3	12.5	12.3	61.0	60.7	-1.6	22.0	3.8	96.2	RG	74.8	14.1	13.4	136.0	61.2	3.8	17.0	5.4
20230107_12	100347	200349.0	205.0	M	99.5	0.5	GG	0.4	26.0	25.7	48.5	48.1	-0.5	22.0	4.3	95.7	RG	73.4	26.8	26.0	87.0	13.6	4.3	17.0	4.8
20230107_12	100374	200376.0	179.0	R	95.6	4.4	GG	1.4	1.7	1.4	5.9	4.5	-4.4	17.0	1.5	98.5	YR	2.5	3.3	2.5	38.1	35.6	1.5	18.0	5.9
20230107_12	100465	200466.0	179.0	R	95.7	4.3	GG	0.3	33.1	32.4	29.6	29.3	-4.3	21.0	99.5	0.5	GY	0.7	25.8	22.8	23.9	23.2	-0.5	21.0	3.8
20230107_12	100552	200553.0	179.0	R	95.7	4.3	GG	0.2	17.7	17.4	11.9	11.7	-4.3	27.0	99.4	0.6	GY	0.7	16.8	15.8	15.8	15.1	-0.6	27.0	3.7
20230107_12	100579	200580.0	179.0	M	1.9	98.1	YY	0.4	35.4	34.9	25.7	25.3	1.9	24.0	8.3	91.7	RG	72.3	33.7	32.1	72.8	0.5	8.3	24.0	6.4
20230107_12	100651	200652.0	179.0	R	99.9	0.1	GY	0.3	31.9	31.2	10.1	9.8	-0.1	21.0	4.5	95.5	RG	72.9	15.4	14.6	74.1	1.2	4.5	21.0	4.6
20230107_12	100767	200768.0	215.0	L	92.0	3.0	GG	0.3	36.1	36.0	10.4	10.1	-3.0	14.0	1.1	98.9	YY	0.9	33.3	31.5	47.6	46.7	1.1	12.0	4.1
20230107_12	100790	200791.0	215.0	R	1.1	98.9	YY	0.3	24.8	24.4	27.0	26.7	1.1	22.0	8.4	91.6	RG	70.6	23.1	21.7	70.8	0.2	8.4	22.0	7.3
20230107_12	100828	200829.0	215.0	L	1.2	98.8	YY	0.3	34.9	34.6	23.1	22.8	1.2	35.0	6.0	94.0	RG	68.1	24.9	23.3	68.9	0.8	6.0	35.0	4.8
20230107_12	101015	201017.0	215.0	R	94.9	5.1	GG	0.2	7.6	7.1	44.3	44.1	-5.1	38.0	99.4	0.6	GY	0.9	4.2	2.9	47.7	46.8	-0.6	38.0	4.5
20230107_12	101143	201146.0	241.0	R	94.9	5.1	GG	0.3	3.5	3.2	39.2	38.9	-5.1	26.0	99.7	0.3	GY	0.9	5.1	2.0	8.4	7.5	-0.3	26.0	4.8
20230107_12	101145	201148.0	241.0	M	98.3	1.7	GG	0.2	7.6	7.2	31.7	31.5	-1.7	26.0	1.8	98.2	YY	0.7	13.2	12.4	34.2	33.5	1.8	22.0	3.5
20230107_12	101212	201217.0	241.0	R	0.1	99.9	YY	0.3	19.0	18.7	4.8	4.5	0.1	42.0	4.9	95.1	RG	58.9	19.5	18.7	59.8	0.9	4.9	42.0	4.8
20230107_12	101213	201219.0	241.0	M	1.1	98.9	YY	0.3	18.9	18.5	7.5	7.2	1.1	42.0	7.7	92.3	RG	54.3	20.5	19.5	54.9	0.6	7.7	42.0	6.6
20230107_12	101286	201289.0	241.0	R	98.2	1.8	GG	1.2	11.3	10.7	17.2	16.0	-1.8	42.0	5.8	94.2	RG	80.0	12.2	11.1	80.1	0.1	5.8	36.0	7.6
20230107_12	101288	201292.0	241.0	M	2.0	98.0	YY	0.3	7.1	6.8	5.5	5.2	2.0	36.0	8.4	91.6	RG	68.6	9.9	9.2	69.8	1.2	8.4	36.0	6.4
20230107_12	101343	201348.0	241.0	L	96.6	3.4	GG	0.8	17.7	13.6	2.8	2.0	-3.4	36.0	1.4	98.6	YY	1.0	7.1	5.7	4.0	3.0	1.4	24.0	4.8
20230107_12	101346	201349.0	241.0	M	98.5	1.5	GG	0.3	7.3	6.8	50.1	49.8	-1.5	36.0	2.6	97.4	YY	0.8	5.9	4.7	53.7	52.9	2.6	24.0	4.1
20230107_12	101347	201352.0	241.0	L	99.4	0.6	GG	0.5	2.8	2.0	4.6	4.1	-0.6	36.0	5.4	94.6	RG	73.7	4.0	3.0	75.0	1.3	5.4	24.0	6.0
20230107_12	101390	201393.0	241.0	R	95.6	4.4	GG	0.3	13.1	10.8	4.2	3.9	-4.4	24.0	0.5	99.5	YY	1.0	3.6	2.3	5.4	4.4	0.5	21.0	4.9
20230107_12	101392	201394.0	241.0	R	99.8	0.2	GY	0.3	4.2	3.9	26.0	25.7	-0.2	24.0	5.9	94.1	RG	69.2	5.4	4.4	70.0	0.8	5.9	21.0	6.1
20230107_13	100036	200037.0	203.0	L	97.3	2.7	GG	0.4	17.6	16.9	38.8	38.4	-2.7	20.0	1.4	98.6	YY	0.8	29.3	27.7	10.2	9.4	1.4	24.0	4.1
20230107_13	100083	200085.0	203.0	M	96.9	3.1	GG	0.2	17.5	17.2	5.6	5.4	-3.1	24.0	0.5	99.5	YY	0.7	4.2	2.9	8.6	7.9	0.5	22.0	3.6
20230107_13	100086	200087.0	203.0	M	2.5	97.5	YY	0.3	5.6	5.4	39.9	39.6	2.5	22.0	9.1	90.9	RG	67.9	8.6	7.9	69.7	1.8	9.1	22.0	6.6
20230107_13	100147	200148.0	203.0	R	95.6	4.4	GG	0.3	32.9	32.3	25.2	24.9	-4.4	13.0	0.1	99.9	YY	0.9	20.6	18.8	26.8	25.9	0.1	24.0	4.5
20230107_13	100190	200191.0	203.0	L	97.9	2.1	GG	0.6	12.9	12.1	36.1	35.5	-2.1	24.0	1.9	98.1	YY	0.8	10.9	9.8	39.7	38.9	1.9	22.0	4.0
20230107_13	100343	200345.0	203.0	M	98.0	2.0	GG	0.4	14.6	14.1	21.4	21.0	-2.0	27.0	3.2	96.8	YG	62.0	13.8	12.8	62.3	0.3	3.2	23.0	5.2
20230107_13	100344	200347.0	203.0	R	2.4	97.6	YY	0.4	15.9	15.6	6.2	5.8	2.4	23.0	11.0	89.0	RG	55.6	20.3	19.4	56.7	1.1	11.0	23.0	8.6
20230107_13	100461	200462.0	210.0	R	1.6	98.4	YY	0.4	16.4	15.9	22.9	22.5	1.6	29.0	9.7	90.3	RG	72.3	17.6	16.2	72.9	0.6	9.7	29.0	8.1
20230107_13	100508	200509.0	210.0	M	2.0	98.0	YY	0.4	20.1	19.2	38.2	37.8	2.0	28.0	8.0	92.0	RG	66.5	15.9	14.5	70.9	4.4	8.0	28.0	6.0
20230107_13	100548	200552.0	210.0	R	94.9	5.1	GG	0.3	10.8	10.5	6.1	5.8	-5.1	28.0	99.3	0.7	GY	0.9	7.9	7.1	7.6	6.7	-0.7	28.0	4.4
20230107_13	100549	200554.0	210.0	M	96.1	3.9	GG	0.3	14.0	13.6	2.5	2.2	-3.9	28.0	0.5	99.5	YY	0.8	7.2	6.5	2.4	1.6	0.5	19.0	4.4
20230107_13	100550	200553.0	210.0	L	96.2	3.8	GG	1.6	6.2	5.6	14.2	12.6	-3.8	28.0	0.1	99.9	YY	0.7	8.6	7.8	33.1	32.4	0.1	19.0	3.9
20230107_13	100551	200556.0	210.0	M	98.6	1.4	GG	0.3	2.5	2.2	16.5	16.2	-1.4	28.0	2.9	97.1	YR	0.8	2.4	1.6	26.0	25.2	2.9	19.0	4.3
20230107_13	100555	200557.0	210.0	R	1.0	99.0	YY	0.3	6.1	5.8	12.1	11.8	1.0	19.0	6.9	93.1	RG	68.0	7.6	6.7	68.7	0.7	6.9	19.0	5.9
20230107_13	100584	200587.0	210.0	M	95.4	4.6	GG	0.4	9.6	9.2	6.4	6.0	-4.6	19.0	0.5	114.6	YY	0.9	10.3	9.5	7.6	6.7	0.5	16.0	5.1
20230107_13	100588	200590.0	210.0	M	1.8	113.3	YY	0.4	6.4	6.0	63.7	63.3	1.8	16.0	8.1	107.0	RG	44.3	7.6	6.7	55.8	11.5	8.1	16.0	6.3
20230107_13	100691	200696.0	210.0	M	113.7	2.4	GG	0.3	5.9	5.5	14.6	14.3	-2.4	44.0	1.8	115.2	YY	0.8	5.2	4.3	18.5	17.7	1.8	29.0	4.2
20230107_13	100757	200761.0	210.0	L	2.6	114.4	YY	0.3	12.4	12.1	5.9	5.6	2.6	40.0	10.6	106.4	RG	75.5	16.2	15.4	76.7	1.2	10.6	40.0	8.0
20230107_13	100819	200826.0	202.0	M	112.9	4.1	GG	0.3	9.8	9.4	12.7	12.4	-4.1	40.0	0.2	135.0	YY	0.8	5.4	4.5	17.1	16.3	0.2	34.0	4.3
20230107_13	101004	201006.0	202.0	R	111.1	5.9	GG	0.4	8.4	7.7	9.2	8.8	-5.9	22.0	116.2	0.8	GY	1.0	6.4	5.1	11.5	10.5	-0.8	22.0	5.1
20230107_13	101007	201008.0	202.0	R	3.3	113.7	YY	0.3	9.2	8.8	15.7	15.4	3.3	31.0	10.7	106.3	RG	72.7	11.5	10.5	74.6	1.9	10.7	31.0	7.4
20230107_13	101059	201062.0	202.0	R	112.8	4.2	GG	0.4	5.4	5.0	4.5	4.1	-4.2	31.0	0.6	116.4	YY	0.9	4.2	3.0	5.2	4.3	0.6	31.0	4.8
20230107_13	101061	201063.0	202.0	R	0.3	116.7	YY	0.3	4.5	4.1	18.3	18.0	0.3	31.0	5.8	111.2	RG	89.6	5.2	4.3	89.8	0.2	5.8	31.0	5.5
20230107_13	101112	201116.0	202.0	R	111.7	5.3	GG	0.6	5.8	5.2	5.6	5.0	-5.3	31.0	0.7	114.8	YY	1.1	4.7	3.7	6.8	5.7	0.7	18.0	6.0
20230107_13	101115	201118.0	202.0	R	0.3	115.2	YY	0.3	5.6	5.0	3.9	3.6	0.3	18.0	7.5	108.0	RG	80.1	6.8	5.7	81.1	1.0	7.5	18.0	7.2
20230107_13	101144	201147.0	228.0	M	114.6	0.9	GG	0.3	8.0	7.7	10.6	10.3	-0.9	18.0	3.3	96.7	YR	0.8	8.1	7.3	13.5	12.7	3.3	29.0	4.2
20230107_13	101193	201196.0	228.0	R	95.3	4.7	GG	0.8	3.8	2.6	13.0	12.2	-4.7	29.0	0.2	99.8	YY	1.1	2.3	1.2	2.0	0.9	0.2	27.0	4.9
20230107_13	101195	201199.0	228.0	L	99.5	0.5	GY	0.8	22.4	21.5	4.0	3.2	-0.5	29.0	5.8	94.2	RG	70.4	20.4	19.0	71.2	0.8	5.8	27.0	6.3
20230107_13	101293	201295.0	228.0	M	98.0	2.0	GG	0.3	19.4	19.1	65.5	65.2	-2.0	27.0	2.6	78.1	YY	0.9	19.6	18.8	65.7	64.8	2.6	16.0	4.6
20230107_13	101294	201296.0	228.0	R	99.0	1.0	GG	0.3	16.9	16.4	49.4	49.1	-1.0	27.0	3.1	77.6	YR	0.7	14.5	13.3	53.3	52.6	3.1	16.0	4.1
20230107_13	101318	201322.0	228.0	R	76.4	4.3	GG	0.2	2.2	1.7	6.6	6.4	-4.3	16.0	80.6	0.1	GY	1.2	2.9	1.7	9.5	8.3	-0.1	16.0	4.2
20230107_13	101326	201330.0	228.0	R	2.3	113.8	YY	0.4	6.6	6.4	3.4	3.0	2.3	28.0	9.4	106.7	RG	77.5	9.5	8.3	78.3	0.8	9.4	28.0	7.1
20230107_13	101373	201375.0	228.0	M	114.0	2.1	GG	0.3	3.3	3.0	16.0	15.7	-2.1	28.0	1.9	101.3	YY	0.7	3.3	2.4	18.6	17.9	1.9	14.0	4.0
20230107_13	101398	201399.0	228.0	L	102.5	0.7	GG	0.5	69.2	68.7	38.7	38.2	-0.7	14.0	4.6	95.4	RG	58.8	19.7	17.7	59.6	0.8	4.6	35.0	5.3
20230107_13	101459	201461.0	228.0	M	95.2	4.8	GG	0.3	16.1	15.7	21.6	21.3	-4.8	35.0	99.3	0.7	GY	0.7	15.4	14.4	24.5	23.8	-0.7	35.0	4.1
20230107_14	100042	200043.0	207.0	L	1.2	103.8	YY	0.7	38.1	17.3	22.8	22.1	1.2	25.0	6.0	99.0	RG	58.8	13.9	12.5	60.7	1.9	6.0	25.0	4.8
20230107_14	100197	200199.0	207.0	M	98.1	1.9	GG	0.2	23.2	22.7	29.1	28.9	-1.9	19.0	2.0	98.0	YY	0.7	19.4	18.1	21.2	20.5	2.0	35.0	3.9
20230107_14	100364	200365.0	207.0	R	0.9	99.1	YY	0.3	14.2	13.8	25.3	25.0	0.9	10.0	7.6	92.4	RG	70.2	16.3	15.4	70.4	0.2	7.6	10.0	6.7
20230107_14	100382	200383.0	207.0	R	2.1	97.9	YY	0.3	33.2	32.6	34.7	34.4	2.1	21.0	8.4	91.6	RG	58.6	27.0	25.3	59.1	0.5	8.4	21.0	6.3
20230107_14	100419	200421.0	207.0	R	3.4	96.6	YR	0.4	26.4	26.1	12.4	12.0	3.4	24.0	10.9	89.1	RG	54.9	28.3	27.0	55.0	0.1	10.9	24.0	7.5
20230107_14	100461	200462.0	207.0	L	95.8	4.2	GG	0.4	25.8	25.1	44.1	43.7	-4.2	24.0	0.3	99.7	YY	0.8	24.4	23.3	46.4	45.6	0.3	19.0	4.5
20230107_14	100463	200464.0	207.0	R	2.6	97.4	YR	1.5	26.7	26.4	37.4	35.9	2.6	19.0	11.6	88.4	RG	72.4	31.0	30.1	75.1	2.7	11.6	19.0	9.0
20230107_14	100489	200494.0	207.0	R	95.9	4.1	GG	0.4	2.2	2.0	33.2	32.8	-4.1	19.0	1.5	98.5	YY	1.0	3.9	3.1	28.3	27.3	1.5	30.0	5.6
20230107_14	100490	200493.0	207.0	M	96.3	3.7	GG	0.3	36.3	35.7	4.3	4.0	-3.7	19.0	0.6	99.4	YY	0.8	16.5	15.2	6.5	5.7	0.6	30.0	4.3
20230107_14	100492	200495.0	207.0	M	0.6	99.4	YY	0.3	4.3	4.0	25.4	25.1	0.6	30.0	7.1	92.9	RG	69.6	6.5	5.7	69.9	0.3	7.1	30.0	6.5
20230107_14	100545	200548.0	207.0	L	95.1	4.9	GG	0.5	3.1	2.4	26.3	25.8	-4.9	30.0	0.4	99.6	YY	0.9	9.0	7.6	30.5	29.6	0.4	26.0	5.3
20230107_14	100594	200595.0	207.0	R	2.1	97.9	YY	0.3	17.6	16.7	35.6	35.3	2.1	18.0	8.5	91.5	RR	3.7	15.5	14.3	35.5	31.8	8.5	18.0	6.4
20230107_14	100625	200626.0	207.0	L	99.6	0.4	GY	1.0	23.9	23.3	42.5	41.5	-0.4	18.0	6.5	93.5	RG	55.9	23.6	22.4	56.8	0.9	6.5	29.0	6.9
20230107_14	100676	200678.0	207.0	L	95.4	4.6	GG	0.6	17.1	16.4	32.8	32.2	-4.6	29.0	99.5	0.5	GY	0.8	16.5	15.7	13.1	12.3	-0.5	29.0	4.1
20230107_14	100677	200680.0	207.0	M	97.7	2.3	GG	0.4	13.5	13.2	4.0	3.6	-2.3	29.0	2.5	97.5	YY	1.0	13.5	12.6	6.2	5.2	2.5	27.0	4.8
20230107_14	100679	200681.0	207.0	M	1.7	98.3	YY	0.3	4.0	3.6	14.3	14.0	1.7	27.0	8.7	91.3	RG	70.6	6.2	5.2	72.6	2.0	8.7	27.0	7.0
20230107_14	100895	200897.0	237.0	M	97.1	2.9	GG	0.4	36.7	35.7	47.3	46.9	-2.9	23.0	1.2	98.8	YY	0.8	15.5	13.8	49.5	48.7	1.2	30.0	4.1
20230107_14	100896	200898.0	237.0	L	98.2	1.8	GG	0.9	33.7	33.3	12.6	11.7	-1.8	23.0	2.1	97.9	YY	0.8	24.2	22.8	18.0	17.2	2.1	30.0	3.9
20230107_14	100950	200952.0	237.0	R	94.8	5.2	GG	0.4	7.8	6.8	5.2	4.8	-5.2	30.0	99.7	0.3	GY	0.9	3.7	2.5	7.5	6.6	-0.3	30.0	4.9
20230107_14	100953	200955.0	237.0	R	100.0	0.0	GY	0.4	5.2	4.8	32.0	31.6	0.0	30.0	7.2	92.8	RG	58.6	7.5	6.6	60.4	1.8	7.2	38.0	7.2
20230107_14	101208	201209.0	195.0	R	96.1	3.9	GG	1.4	9.7	9.4	38.4	37.0	-3.9	25.0	1.9	98.1	YR	2.3	11.8	11.0	38.7	36.4	1.9	12.0	5.8
20230107_14	101311	201313.0	195.0	L	91.1	3.9	GG	0.3	39.7	38.9	34.2	33.9	-3.9	25.0	0.1	99.9	YY	0.8	10.9	9.6	23.3	22.5	0.1	42.0	4.0
20230107_14	101465	201466.0	195.0	R	98.3	1.7	GG	0.4	9.0	8.5	42.6	42.2	-1.7	20.0	2.3	102.7	YY	0.7	6.6	5.3	44.2	43.5	2.3	13.0	4.0
20230107_15	100142	200145.0	211.0	R	2.3	97.7	YY	0.4	8.9	8.5	23.7	23.3	2.3	33.0	10.6	89.4	RG	67.2	13.0	12.2	67.8	0.6	10.6	33.0	8.3
20230107_15	100144	200146.0	211.0	L	3.4	96.6	YR	0.8	67.9	67.2	26.2	25.4	3.4	33.0	12.0	88.0	RG	65.4	8.9	7.6	65.7	0.3	12.0	33.0	8.6
20230107_15	100199	200202.0	211.0	R	97.9	2.1	GG	0.4	4.9	4.2	34.2	33.8	-2.1	33.0	3.1	96.9	YR	1.0	3.4	2.3	37.7	36.7	3.1	33.0	5.2
20230107_15	100201	200203.0	211.0	M	1.7	98.3	YY	0.4	33.2	32.5	31.0	30.6	1.7	33.0	9.9	90.1	RG	67.1	12.3	11.3	67.4	0.3	9.9	33.0	8.2
20230107_15	100308	200311.0	211.0	R	96.2	3.8	GG	0.8	3.9	2.4	3.0	2.2	-3.8	31.0	0.8	99.2	YY	1.8	2.6	1.2	4.2	2.4	0.8	18.0	4.6
20230107_15	100310	200314.0	211.0	R	99.2	0.8	GG	0.5	3.0	2.2	58.3	57.8	-0.8	31.0	5.0	95.0	RG	74.3	4.2	2.4	76.0	1.7	5.0	18.0	5.8
20230107_15	100382	200384.0	237.0	L	97.6	2.4	GG	0.4	13.5	13.1	3.5	3.1	-2.4	23.0	2.5	97.5	YY	1.0	13.2	12.3	5.8	4.8	2.5	44.0	4.9
20230107_15	100383	200385.0	237.0	L	1.1	98.9	YY	0.4	3.5	3.1	30.5	30.1	1.1	44.0	8.3	91.7	RG	58.5	5.8	4.8	59.4	0.9	8.3	44.0	7.2
20230107_15	100483	200485.0	237.0	L	96.9	3.1	GG	0.5	4.5	4.1	1.2	0.7	-3.1	21.0	2.1	97.9	YY	1.0	5.4	4.5	1.3	0.3	2.1	25.0	5.2
20230107_15	100484	200486.0	237.0	L	98.1	1.9	GG	0.7	1.2	0.7	26.7	26.0	-1.9	21.0	3.4	96.6	YR	1.0	1.3	0.3	28.4	27.4	3.4	25.0	5.3
20230107_15	100576	200577.0	237.0	R	94.7	5.3	GG	0.4	9.0	8.5	23.6	23.2	-5.3	27.0	99.3	0.7	GY	0.8	7.7	6.5	27.6	26.8	-0.7	27.0	4.6
20230107_15	100615	200617.0	237.0	L	99.2	0.8	GG	0.4	8.6	8.3	22.4	22.0	-0.8	21.0	5.5	94.5	RG	60.7	11.3	10.6	61.1	0.4	5.5	24.0	6.3
20230107_15	100616	200618.0	237.0	M	2.4	97.6	YY	0.3	18.9	18.6	19.1	18.8	2.4	24.0	9.8	90.2	RG	54.6	21.9	21.0	55.6	1.0	9.8	24.0	7.4
20230107_15	100656	200657.0	237.0	L	96.2	3.8	GG	0.3	51.8	51.0	5.7	5.4	-3.8	24.0	99.9	0.1	GY	0.7	7.7	6.6	30.6	29.9	-0.1	24.0	3.7
20230107_15	100802	200803.0	246.0	R	96.0	4.0	GG	0.3	16.4	15.1	15.3	15.0	-4.0	20.0	0.0	100.0	YY	0.8	5.1	3.7	19.9	19.1	0.0	25.0	4.0
20230107_15	100804	200806.0	246.0	M	1.8	98.2	YY	0.4	19.7	16.9	21.3	20.9	1.8	25.0	8.8	91.2	RG	58.3	17.8	14.9	58.6	0.3	8.8	25.0	7.0
20230107_15	100950	200954.0	246.0	L	94.8	5.2	GG	0.5	24.3	23.1	2.0	1.5	-5.2	27.0	99.6	0.4	GY	1.0	14.3	12.7	2.3	1.3	-0.4	27.0	4.8
20230107_15	100952	200955.0	246.0	L	96.8	3.2	GG	0.5	2.0	1.5	24.1	23.6	-3.2	27.0	1.9	98.1	YY	1.0	2.3	1.3	26.4	25.4	1.9	24.0	5.1
20230107_15	101312	201315.0	191.0	M	160.4	4.0	GG	0.6	33.9	33.5	21.7	21.1	-4.0	32.0	1.8	114.3	YY	0.9	9.2	8.1	23.9	23.0	1.8	16.0	5.8
20230107_15	101341	201342.0	191.0	L	115.0	1.1	GG	0.3	46.2	45.7	18.5	18.2	-1.1	16.0	2.8	102.8	YY	0.8	102.7	31.8	22.0	21.2	2.8	23.0	3.9
20230107_15	101379	201380.0	191.0	M	105.4	0.2	GY	0.3	27.8	27.3	12.8	12.5	-0.2	23.0	3.5	96.5	YR	0.7	18.1	15.1	17.0	16.3	3.5	16.0	3.7
20230107_15	101491	201495.0	191.0	R	101.7	1.1	GG	0.4	13.6	12.9	9.7	9.3	-1.1	48.0	4.3	92.9	RR	2.0	11.3	10.0	7.5	5.5	4.3	18.0	5.4
20230107_15	101492	201494.0	191.0	L	102.8	0.0	GY	0.6	13.7	13.2	1.7	1.1	0.0	48.0	3.9	93.3	RR	0.7	12.0	11.0	14.9	14.2	3.9	18.0	3.9
20230107_15	101524	201525.0	191.0	L	0.3	99.7	YY	1.5	22.7	22.2	31.6	30.1	0.3	16.0	5.6	94.4	RG	72.8	25.2	24.1	73.8	1.0	5.6	16.0	5.3
20230107_16	100095	200096.0	220.0	M	96.4	3.6	GG	0.3	22.4	21.8	4.8	4.5	-3.6	19.0	0.3	99.7	YY	0.7	15.8	14.4	6.3	5.6	0.3	25.0	3.9
20230107_16	100097	200098.0	220.0	M	1.2	98.8	YY	0.3	4.8	4.5	19.9	19.6	1.2	25.0	6.6	93.4	RG	59.5	6.3	5.6	60.3	0.8	6.6	25.0	5.4
20230107_16	100136	200138.0	220.0	R	94.6	5.4	GG	0.3	24.2	23.6	46.9	46.6	-5.4	25.0	99.1	0.9	GY	1.0	19.5	18.1	49.8	48.8	-0.9	25.0	4.5
20230107_16	100179	200181.0	220.0	R	96.5	3.5	GG	0.5	15.2	14.4	6.3	5.8	-3.5	26.0	2.6	98.8	YR	1.3	19.4	18.0	9.3	8.0	2.6	32.0	6.1
20230107_16	100182	200183.0	220.0	R	2.8	98.6	YY	0.4	6.3	5.8	10.8	10.4	2.8	32.0	11.9	89.5	RG	66.9	9.3	8.0	67.1	0.2	11.9	32.0	9.1
20230107_16	100240	200242.0	220.0	R	2.0	96.6	YY	0.6	25.5	20.2	40.5	39.9	2.0	28.0	11.7	86.9	RG	64.8	17.0	15.7	66.8	2.0	11.7	28.0	9.7
20230107_16	100289	200290.0	220.0	R	94.4	4.2	GG	0.4	22.2	20.2	48.3	47.9	-4.2	28.0	0.1	99.9	YY	0.8	7.0	5.7	50.3	49.5	0.1	20.0	4.3
